text_id,post_text,sentiment_label,topic_category
TXT_07570,"""According to rolling stone, Kurt Cobain is the 12th greatest guitarist of all time... Somebody actually thinks this and it hurts me.""",Negative,Feature_Feedback
TXT_07571,"Calling all you deadheads!  Head over to the free Grateful Dead tribute concert today, July 25th, from...",Positive,Community_Discussion
TXT_07572,"""14th amendment fiasco, crazy shit about Muslims, now proposing to cancel state visits. Careening all over the place...""",Negative,Community_Discussion
TXT_07573,a bleeding threesome with Lady Gaga and Matt Bomer. It's so simple. C'mon.,Neutral,Community_Discussion
TXT_07574,@user Messi scored with his 4th touch like omg! Like it's not fair.,Positive,Community_Discussion
TXT_07575,I just found out Sharknado 3 comes out tomorrow night. I'm beyond excited,Positive,Community_Discussion
TXT_07576,Crazy how sports economics have changed. Larry Bird\u2019s rookie deal was 5 yrs\u002c $3.25 M total. 6th pick Damian Lillard will make $3 M this YR.,Neutral,Community_Discussion
TXT_07577,Going to a Sunday matinee of Dredd 3D. Probably most excited for the return of Lena Headey\u2019s natural hair color. Sarah Connor > Circe,Positive,Community_Discussion
TXT_07578,guy with British accent just blessed the sacrament. I think it may have been Harry Potter....,Positive,Community_Discussion
TXT_07579,I\u2019m dressing up as Gary for Halloween.. So don\u2019t expect to c me until about 4th period..ill b home dozing off to animal planet then ill b at,Neutral,Community_Discussion
TXT_07580,"@user you are right,  Yakub's mourners may be the supporters of terrorism,  they should be under scaner.""",Negative,Community_Discussion
TXT_07581,i wanna party with justin and get really drunk then fuck like theres no tomorrow,Positive,Community_Discussion
TXT_07582,Tuesday's Q&amp;A: Should You Still Spend Time on Google+ Today?  Join the Super Gnomies for this &amp; more! 3:30pm PST:,Neutral,Community_Discussion
TXT_07583,@user tomorrow night is red carp[et premiere of Sharknado 3. Cindy has a great cameo in it.,Positive,Community_Discussion
TXT_07584,Are U in NY? Do U want freedom for Khader Adnan? Are U awesome? If so\u002c U better be at the rally in NY\u002c Feb 20 4:30-7:30 at Israeli embassy,Neutral,Community_Discussion
TXT_07585,@user keep uribe in. Wright cant throw from 1st to 3rd on the fly. David wright sucks the life out of this team. He's an AVERAGE player.,Negative,Community_Discussion
TXT_07586,next monday = Vampire Diaries are back! watch it :) very happy now :),Positive,Technical_Issues
TXT_07587,@user jordan jefferson just got out of jail... i may go to jail if i ever run into that smacked ass retard,Negative,Community_Discussion
TXT_07588,Lord @user and I killed the floor Friday when Bad Blood came on!,Positive,Community_Discussion
TXT_07589,May God touch the hearts of the Boko Haram insurgents to stop the bloodletting - IBB,Negative,Community_Discussion
TXT_07590,@user What's with all the day matches tomorrow on Ashe?? No Murray or Halep? Can I change my tix? #usopen,Negative,Community_Discussion
TXT_07591,Midnight phone call from @user filling me in about his mad antics tonight! May as well start calling him Muhammad Ali from now on..,Neutral,Community_Discussion
TXT_07592,@user David price done the same thing. And got his cunt kicked in a 2nd time,Negative,Community_Discussion
TXT_07593,Took a trip to the original Suplex City for Brock Lesnar's homecoming at WWE Monday Night Raw in Minneapolis.,Neutral,Community_Discussion
TXT_07594,guess who's going to sit in a tub and listen to fleetwood mac and pretend tomorrow isn't Monday? me,Positive,Community_Discussion
TXT_07595,I'm pullin a john cena on some random kid in the hall tomorrow,Neutral,Community_Discussion
TXT_07596,so mad I have school this week... if I didn't I would be in NYC because Shawn has a show tomorrow and the jacks have one the day after,Negative,Community_Discussion
TXT_07597,"""Time for some Nekromantix, gotta get them all up ins my head for the gig next Saturday ^_^""",Neutral,Community_Discussion
TXT_07598,I think the Sun should consider suing the BNP over this -,Negative,Feature_Feedback
TXT_07599,@user so how was the unity March I see Chuck Norris was there!,Positive,Community_Discussion
TXT_07600,Is it true that top Ad agencies have decided not to give business to Times of India for their undue coverage to Yakub on 31 July?,Neutral,Community_Discussion
TXT_07601,Ha! @user almost made it through the 1st hour w/o making a stupid comment about Muslims or kissing Chomsky's ass - Almost! | #TYTLive,Negative,Community_Discussion
TXT_07602,Frank Ocean playing omg it's like November already,Positive,Community_Discussion
TXT_07603,"""Hindu No secrecy about IT policy, says Chandy: Chief Minister Oommen Chandy said here on Thursday that there was...",Neutral,Community_Discussion
TXT_07604,"@user @user to kill Muslims, they may have killed Muslims but it don't make u a Khawarij only for that, it's an Aqeeda ting""",Negative,Community_Discussion
TXT_07605,@user @user Cute animal? We hired the clickbait to work for us directly? Are you bringing Jennifer Lawrence in tomorrow?,Positive,Community_Discussion
TXT_07606,"""Robbie Keane speaking now: \""""""""We let ourselves down and we let the country down. It wasn\u2019t good enough on Friday.\"""""""" #rtesoccer""",Negative,Technical_Issues
TXT_07607,An IRA rollover may make sense whether you're leaving one job for another or retiring altogether,Neutral,Community_Discussion
TXT_07608,@user @user @user @user I feel next season may be better for Vicki if Briana is on #RHOC with adorable boys. #positive,Positive,Community_Discussion
TXT_07609,"@user Smells Like Teen Spirit - nirvana, black old sun- soundgarden, call me dog - temple of the dog...""",Neutral,Community_Discussion
TXT_07610,Federer just ended the 2nd set with a couple of ridiculously good shots.,Positive,Community_Discussion
TXT_07611,"""\""""""""No you may not kick it.\""""""""  -Tribe Called Quest answering a text from Billy Cundiff""",Negative,Community_Discussion
TXT_07612,Win tomorrow and we get another shot at a 3 game set with Harvery deGrom and Thor #WontHappenAgain,Positive,Technical_Issues
TXT_07613,@user @user The ssm isn't the issue here. That was settled by SCOTUS in June. This is about following the law,Neutral,Community_Discussion
TXT_07614,Sam Smith may have given it away #SPECTRE #Bond,Neutral,Community_Discussion
TXT_07615,I just want Thursday to come for Naruto,Positive,Community_Discussion
TXT_07616,@user we are all too excited about Margarita day tomorrow,Positive,Community_Discussion
TXT_07617,"""July 42, Frank Ocean album still hasn't dropped the album""",Neutral,Community_Discussion
TXT_07618,Mayweather vs. Rousey will never happen in the boxing,Neutral,Technical_Issues
TXT_07619,Reminder for tomorrow: make fun of Fisher for how gay his snapchat story is. Softer than a bag of milk.,Negative,Community_Discussion
TXT_07620,@user my point was that just your fathers fear of Islam may actually stem from its similarities to Judaism,Negative,Community_Discussion
TXT_07621,"@user may ALLAH RABULIZZAT accepts all your efforts u made in the path to spread the msg of Islam n Prophet Muhammad SAW,AMEEN""",Neutral,Community_Discussion
TXT_07622,Back from Ant-Man for the 2nd time! Love that film.,Positive,Community_Discussion
TXT_07623,You know you go to Dunkin' Donuts too much when the worker there says See you tomorrow #99centIcedCoffee,Positive,Community_Discussion
TXT_07624,CTV Report Harper's troubled campaign may result in the dumping of his campaign manager Jenni Byrne #cdnpoli #elxn42,Negative,Community_Discussion
TXT_07625,"Thank U Nokia: Yesterday Was 15th Birthday of Nokia 3310,One of the Best things that has Ever Happened in the ...",Positive,Technical_Issues
TXT_07626,We should have listened to Zayn about the 21st of August,Neutral,Community_Discussion
TXT_07627,@user @user Good night Batman. Thank you and see you tomorrow!,Positive,Community_Discussion
TXT_07628,May Allah make us buy the best animal &amp; sacrifice at Eid.,Neutral,Community_Discussion
TXT_07629,Just caught the end of TFI Friday. Chris Evans is like the Harold Zidler of Wetherspoons.,Neutral,Community_Discussion
TXT_07630,"""Bad Blood is #1 at pop radio for a 6TH WEEK! To celebrate, I'll be posting behind the scenes videos: @user",Positive,Community_Discussion
TXT_07631,"""It looks like more """"Bad Blood"""" may have been spilled.   A day after Nicki Minaj and Taylor Swift got into a...",Neutral,Community_Discussion
TXT_07632,Embarrassing. Rams cut Alexander. Yes I know he\u2019s from Mizzou. But c\u2019mon. Chiefs D makes unknowns look like pro bowlers.,Negative,Community_Discussion
TXT_07633,The complete stupidity of the WWE constantly kissing up to Rousey when she has no say in if she can do Mania #RAW,Negative,Community_Discussion
TXT_07634,Its November already.. Christmas will be here soon\u002c then New Year\u002c then Valentine\u2019s day then GRADUATION?!?!,Neutral,Community_Discussion
TXT_07635,"@user Time for the 2nd Roman Catholic President since JFK, Jeb Bush",Neutral,Community_Discussion
TXT_07636,"""#idf15 is to techies what religious retreats are to Christians. Sure it's fun and sure you feel a bunch of stuff, but there's work tomorrow.""",Positive,Community_Discussion
TXT_07637,@user Hey Shawn is there any chance you can give me a hint on what zombie map you will be playing tomorrow? #ZombieSlayerSunday,Neutral,Community_Discussion
TXT_07638,We closing out the Knicks tomorrow,Neutral,Community_Discussion
TXT_07639,I just hope they don't start asking Camila questions about dating Shawn on Sunday's because it starts all this unnecessary drama,Negative,Community_Discussion
TXT_07640,Yes I can call it commitment because they are signing yet. National Signing Day for NBA is July 11th.,Neutral,Community_Discussion
TXT_07641,@user check out my #YouTube  Channel new video soon about Minecraft I think you may like it,Positive,Community_Discussion
TXT_07642,Any of you will to watch Minecraft and have Half-life on Friday? Cause that's the only game that's ready to stream that I am willing to play,Neutral,Community_Discussion
TXT_07643,@user hey Lou I got a good deal on a bunker I can sell you on Nov 7th  #rightwingparanoia,Positive,Community_Discussion
TXT_07644,"""Poor #USA  Rodgers fucked it up. Not Gay's fault. Gatlin was rapid.  Congrats #jamaica #china #canada for 1st,2nd,3rd  4x100 #relay #IAAF""",Neutral,Community_Discussion
TXT_07645,"I don't go to the Stampede parade either, but, I still support it. Pride parade isn't a mandatory event.",Neutral,Community_Discussion
TXT_07646,Thank you @user for producing a special on the Planned Parenthood fetal body part scandal to be aired tomorrow night. #PPSellsBabyParts,Neutral,Community_Discussion
TXT_07647,@user this is the 5th time I've asked now and not once have I been helped. Why do I get kicked off xbl when I don't watch Netflix,Negative,Community_Discussion
TXT_07648,Bray has able to escape by hitting Reigns with a lantern. The match with Dean Ambrose may have been scrapped....,Neutral,Technical_Issues
TXT_07649,Nothing says \u2019Fuck you\u2019 to Super Rugby than when EP Kings get relegated tomorrow. I\u2019m waiting,Negative,Community_Discussion
TXT_07650,"""I'm sure I'm not the 1st to mention Frank Gifford's contribution to literature: the catalyst in Exley's """"A Fan's Notes.""""""",Neutral,Community_Discussion
TXT_07651,Just said farewell to a bottle of Glenlivet in the company of Fleetwood Mac. Adieu mon cheri!,Positive,Community_Discussion
TXT_07652,I know I\u2019m only on the 4th season of OTH\u002c but I don\u2019t understand why everyone loves Lucas Scott. He pisses me off.,Negative,Community_Discussion
TXT_07653,"""Paul Dunne: """"The ball does what you tell it to do."""" We all know he's one to watch now! Brilliant #TheOpen",Positive,Community_Discussion
TXT_07654,"""Indians crash out in semis: Sri Lanka will meet Kazakhstan in the final on Sunday. Earlier, Iran men trounced ...",Neutral,Technical_Issues
TXT_07655,"""Selena Gomez &amp; Kris Jenner May Have Teamed Up &amp; Weirdly, That's Not the Worst Idea - #GoogleAlerts""",Positive,Community_Discussion
TXT_07656,Guys will think twice about bringing their familiesGiants owner said Cowboys will get disease fir,Negative,Community_Discussion
TXT_07657,@user @user the offensive tweets were from Jan 7th after Charlie Hebdo attack dumbass read the date on the tweet,Negative,Community_Discussion
TXT_07658,Police say there will be a highly visible presence in Rotherham to make sure tomorrow night's derby with Leeds United passes without trouble,Neutral,Community_Discussion
TXT_07659,This was not destroyed by followers of Islam - it was destroyed by the unthinking shock and awe doctrine.,Negative,Community_Discussion
TXT_07660,25 - It has been 25 matches since Messi last produced a hat-trick for Barcelona. His next will be his 25th for the club. Omen?,Positive,Community_Discussion
TXT_07661,"@user the 5th quarter on Netflix is so good and sad, you should watch it if you haven't already!",Positive,Community_Discussion
TXT_07662,Wasn't there an International Women's day on the 8th of March too?,Neutral,Community_Discussion
TXT_07663,Huge congrats to CBC former student Tim Glencross whose debut novel Barbarians has now just sold in Germany. UK is 4th Estate!,Positive,Community_Discussion
TXT_07664,"""Jessica is not going to come back to OT9 as sad as that may be, you have to understand that.""",Negative,Community_Discussion
TXT_07665,Off to see Steve Harris (Iron Maiden) British Lion tomorrow with Mark Kirkman.  Up close and personal in The...,Neutral,Community_Discussion
TXT_07666,"""Moderate-heavier rain moving toward Racine...should be dry for the 6th Annual St. Patrick's Day Parade though, starts @ 12!  Bring sunscreen""",Neutral,Technical_Issues
TXT_07667,Its important we build relationships with non-Christians and with Christians outside of Sunday morning worship. #Normal,Neutral,Feature_Feedback
TXT_07668,Adding Justin Bieber on snapchat was the best decision I've made since last Saturday.,Positive,Community_Discussion
TXT_07669,"No Snoop Dogg tomorrow,  out with illness. I was really looking forward to Snoop after classes tomorrow. It's how this day just went today..",Negative,Community_Discussion
TXT_07670,"""Four players remain: Merson 86.4M, Sylvia 63.5M, Balsiger 30.9M, Thomas 17.2M. One more bustout tonight and the final three return Tuesday.""",Neutral,Community_Discussion
TXT_07671,Nothing better to do on a Monday night than watch the 1995 Miss Teen USA pageant... @user,Negative,Community_Discussion
TXT_07672,I just realized im retaking the CASHEE tomorrow -.-,Neutral,Community_Discussion
TXT_07673,Football-Gunners wld always go on about Arsenal's white v Black composition.Today MUFC fields 7 black players.Difference is MUFC pays better,Neutral,Community_Discussion
TXT_07674,Schedule:  Tomorrow:  Relax Next day:  0.12.1 on IOS (also 1st day of school) Next day:  Die.,Negative,Community_Discussion
TXT_07675,Can it be tomorrow already so I can   see Ed Sheeran.,Positive,Community_Discussion
TXT_07676,"""Remember when I sat through that horrible show \""""""""Breakout Kings\"""""""" just because T-Bag? #worthit""",Negative,Community_Discussion
TXT_07677,"@user Dead on point.  U couldn't expect to sweep with Verlander pitching...now if u get lucky tomorrow, its gravy and HUGE.""",Negative,Community_Discussion
TXT_07678,China - Tracy McGrady may sign at Qingdao Eagles: Qingdao Double Star Eagles is about to tab 33-year old USA ex-...,Neutral,Community_Discussion
TXT_07679,"@user @user rah some of your questions. May Allah guide you to real knowledge of Islam, because you come aCross a lacking it""",Neutral,Feature_Feedback
TXT_07680,Our first Christmas together AND we got to celebrate our 1 year (the 24th). Merry Christmas from Curtis and I!,Positive,Community_Discussion
TXT_07681,I just can't wait for Ed Sheeran on Saturday,Positive,Community_Discussion
TXT_07682,with Amar\u2019e out\u002c thinking the Knicks may start either JR Smith or Chris Copeland. if it\u2019s the latter they start\u002c hopefully he\u2019s productive,Neutral,Community_Discussion
TXT_07683,"""Big Brother starts tonight and X Factor on Saturday, wish I could emigrate or hibernate :-(""",Negative,Community_Discussion
TXT_07684,After careful bar calculations and algorithms plus some algebra I have determined that the Vikings will lose Sunday.,Neutral,Community_Discussion
TXT_07685,Why Oracle just bought a marketing company called Maxymiser  Oracle on Thursday announced that it was buying New...,Neutral,Community_Discussion
TXT_07686,@user Or do you want to wait for tomorrow so Vanessa can hang too?,Neutral,Community_Discussion
TXT_07687,"""LMAO Snottsdale, AZ = sluttiest place. I don't think Gelndale should get 2nd, give it to the Tempe giiiiirls.""",Negative,Community_Discussion
TXT_07688,@user 2nd worst QB. DEFINITELY Tony Romo. The man who likes to share the ball with everyone. Including the other team.,Negative,Community_Discussion
TXT_07689,And some fools still believe Boko Haram are Muslims. They kill more Muslims than Christians. How does that make sense? May Allah help us all,Negative,Community_Discussion
TXT_07690,Great result for Leverkusen to take the 3 points and putting an end to Bayerns winning streak. Where under a lot of pressure in the 2nd half,Positive,Community_Discussion
TXT_07691,"Calling all you deadheads!  Head over to the free Grateful Dead tribute concert today, July 25th, from...",Positive,Community_Discussion
TXT_07692,"On 6 September 2001, Michael Jackson made a surprise appearance at the mtv vma where she danced with * Nsync.",Positive,Technical_Issues
TXT_07693,Dave Coker has got a couple new signings in the squad tomorrow night and has Dave Cull and Sam Smith back  in the squad! #SFC,Neutral,Community_Discussion
TXT_07694,Trey Songz will be here December 7 at the Fox Theatre,Neutral,Community_Discussion
TXT_07695,Refusing to own a gun may cost Jeb Bush dearly: Crime is out of control in America. Bush going unarmed will ma...,Negative,Community_Discussion
TXT_07696,Maino thinks I\u2019m really going to this 2 hour tomorrow.. I\u2019m not going! I. don\u2019t. give. a. fuck!,Negative,Community_Discussion
TXT_07697,Welcome to Lukmon Osukoya's Blog: Boko Haram may be receiving its funding from the p...,Positive,Community_Discussion
TXT_07698,Can it be tomorrow already so I can   see Ed Sheeran.,Positive,Community_Discussion
TXT_07699,"@user didn't iPOOP just came out with 3rd gen IJUNK not to long ago? why the 4TH??? CUZ they CAN NOT compete with SAMSUNG, ASUS,NEXES....,,,""",Negative,Community_Discussion
TXT_07700,Is anybody going to the radio station tomorrow to see Shawn? Me and my friend may go but we would like to make new friends/meet there (:,Positive,Community_Discussion
TXT_07701,"@user Justin, I think you got that backwards. See my Sep 3 post on Obamanomics outpacing Daugaardonomics:",Negative,Community_Discussion
TXT_07702,Good luck to Infinity\u2019s Iain Veitch who competes in the Taiwan #ironman70.3 on Saturday,Positive,Community_Discussion
TXT_07703,"""Santorum had \""""tingles down [his] spine\"""" watching 1st debate I never want to see \""""Santorum\"""" and \""""tingles\"""" that close""",Negative,Technical_Issues
TXT_07704,@user When Nicki see Miley Sunday:   the accuracy,Neutral,Community_Discussion
TXT_07705,.@ukarlewitz you bought SPX on 9/23 then mocked sellers on Friday.Now you posted this joke?Anyone who bought Monday even did better than you,Negative,Community_Discussion
TXT_07706,Non stop Harry Potter in our house since Friday! Make it stop!!!,Negative,Community_Discussion
TXT_07707,@user @user Is Wednesday normally Cascades help day? I might want to make a trip at some point before January 21st.,Neutral,Community_Discussion
TXT_07708,@user @user England's Tony Blair is feeling like Bush and Cheney should be where he may be indicted.  They were illegal.,Negative,Community_Discussion
TXT_07709,"@user @user no, because he'll lose the U.S. title to John Cena tomorrow night..""",Negative,Community_Discussion
TXT_07710,Thank you Baltimore for a GREAT Holiday Heap! My best ever today! Join us tomorrow at the Creative Alliance 3134...,Positive,Community_Discussion
TXT_07711,"@user the panthers are advocating the killing of police, SCOTUS says that ""true threats are outside the 1st Amendment so why aren't",Negative,Community_Discussion
TXT_07712,"@user zayn left on the 25th, school starts on the 25th, the 25th is just not a good day""",Negative,Community_Discussion
TXT_07713,I'd love for someone to come down here the 10th &amp; see Ed Sheeran with me,Positive,Technical_Issues
TXT_07714,#Offline Goodnight my Sharknado followers love you all back tomorrow remember #AprilLives,Positive,Community_Discussion
TXT_07715,"""Rick Santorum: \""""DOMA is constitutional. The 1st Amendment protects my religious freedom to force the government discriminate against gays.\""""""",Negative,Community_Discussion
TXT_07716,"""I want to hear yakub dead, when I wake up tomorrow #HangYakub""",Negative,Community_Discussion
TXT_07717,@user I'm conflicted. I don't particularly like the Sun or David Cameron but I always enjoy a David Bowie pun/reference.,Negative,Community_Discussion
TXT_07718,@user Doubt game be on Saturday tbh Ducks is one of the goal mouths,Neutral,Community_Discussion
TXT_07719,Sarah G. Day last Sunday!! Monday!! Tuesday!! Wednesday!! & xempre ngaung Thursday!! kip it up POPTSERS!!<3,Neutral,Community_Discussion
TXT_07720,I JUST CAN'T STOP LOVING YOU by MICHAEL JACKSON AND SIEDAH GARRETT was no.3 in the UK charts on 2 September 1987,Positive,Community_Discussion
TXT_07721,Steve  Just heard Green Day's 'Time of our life' for the 1st time since leaving florida and i burst into tears. I miss everyone...  Seymour,Negative,Community_Discussion
TXT_07722,The relationship between Real Madrid and Man United has been ruined after the David De Gea transfer breakdown last Monday. [marca],Negative,Technical_Issues
TXT_07723,RUMOR: #Blackhawks may have traded Niklas Hjalmarsson to the #Oilers for Sam Gagner. Stay tuned.,Neutral,Community_Discussion
TXT_07724,@user I have studied all day but tomorrow I\u2019m going out with friends! :D Omg Jennette did?!!!! I\u2019m gonna look! <3,Positive,Community_Discussion
TXT_07725,"AC/DC tonight...One Direction on saturday, lets get itttttt #BigOsBumping",Positive,Community_Discussion
TXT_07726,"No matter why you go to war what you do with a victory does, just look at it all burn now, Obama may have started a fire to big to control,",Negative,Community_Discussion
TXT_07727,[EVENT] KPOP FUN RUN - AFTER PARTY September 5 | Quirino Grandstand Gates open at 4pm  Experience the OUTDOOR...,Positive,Feature_Feedback
TXT_07728,So it's official! Sam Smith is singing the #SPECTRE theme and it's releasing tomorrow. I'm...ambivalent until I hear it,Positive,Community_Discussion
TXT_07729,Kanye West September 25th... Disclosure September 29th.... guess I aint going to Vegas for Life Is Beautiful.,Positive,Community_Discussion
TXT_07730,I'm probably jynxing it. But David Price has a no hitter going into the 4th,Negative,Community_Discussion
TXT_07731,LIES!You said that on Lana Del Rey's new album there was a collab with Sam Smith and guess what? It's a fucking lie!,Negative,Community_Discussion
TXT_07732,May Allah save and protect the Muslims in CAR,Positive,Community_Discussion
TXT_07733,"@user @user By Piper's logic, it may be unsuitable for Christians to work for non-Christians, or elect them into government.""",Negative,Feature_Feedback
TXT_07734,I hope Jon Stewart cuts a heel promo tomorrow night calling John Cena the Arby's of wrestling.,Neutral,Community_Discussion
TXT_07735,All I want for my 16th birthday are Taylor Swift tickets. No party\u002c just tickets.,Positive,Community_Discussion
TXT_07736,"Sounds like the intro to a new sitcom.  BTW, this is campaign launch number what for Hillary?",Neutral,Community_Discussion
TXT_07737,@user you never know Arsenal may be able to buy @user next season if Real Madrid get someone like @user,Neutral,Community_Discussion
TXT_07738,"""Floyd Mayweather may be filthy rich, but in the end and in the beginning you are nothing but a white man's bitch.""",Negative,Community_Discussion
TXT_07739,Thursday Night Football on CBS College Sports live from Walton Stadium - put your black on and get the red out!,Neutral,Community_Discussion
TXT_07740,@user We need a 2nd Str Target-Man too. To lead when Kane is out. Or to play Kane as a #10 with him. I see a deadline day Austin bid.,Neutral,Community_Discussion
TXT_07741,Muse on Jonathan Ross  brilliant.        We have some exciting news about Muse to announce Monday  from Gotham Records,Positive,Community_Discussion
TXT_07742,May this independence day win us from Yakub mercy petitioners and media terrorist.,Neutral,Community_Discussion
TXT_07743,That Janet Jackson. Sometimes she just gets me. Happy Friday friends!,Positive,Technical_Issues
TXT_07744,@user Hopefully BBC will televise film sometime as they did with 1st 10 pieces with BBCNOW. Loved the BWV 565!,Neutral,Community_Discussion
TXT_07745,"""WASHINGTON -- Wisconsin Gov. Scott Walker (R), a staunch advocate of beefing up security on the southern border, said Sunday he is open to""",Neutral,Community_Discussion
TXT_07746,Fuck SAT! ACT is where it\u2019s at! :D,Negative,Community_Discussion
TXT_07747,How should #Mets work David Wright back into things? Is batting him 4th tonight too much too soon? @user 5pm @user,Neutral,Community_Discussion
TXT_07748,@user was supposed to announce.. Rahul Dravid it is.. The great wall in our studio tomorrow.. Add to that Sourav and Nasser..,Neutral,Community_Discussion
TXT_07749,Reports: Boko Haram killed 841 civilians since 29 May: Kano and Kaduna states located in the North-West record...,Negative,Community_Discussion
TXT_07750,Have you seen @user Friday Night Lights? Our service powered all of the live-streaming updates. Read more:,Neutral,Technical_Issues
TXT_07751,@user @user corporations cite moral difference with birth control yet an individual stance on gay wed is discrimination,Negative,Community_Discussion
TXT_07752,"""*notification sound* *checks phone* MLB At-Bat:  BREAKING: Josh Hamilton is a triple, double, single and HR short of the cycle. Tomorrow.""",Neutral,Community_Discussion
TXT_07753,Glad to see John CENA is healthy. That was a nasty bump he took Friday night,Positive,Community_Discussion
TXT_07754,I want to go to the SMB tomorrow but worried i will oversleep :/ been sleeping through my alarm,Negative,Community_Discussion
TXT_07755,Oomf is in for it tomorrow I just can't wait I know exactly what I am going to do to them ((:,Positive,Community_Discussion
TXT_07756,Cate Blanchett and Rooney Mara star in #Carol from 27 November. Save the date!,Positive,Community_Discussion
TXT_07757,"@user Remember thinking it was indicative in March 2003: brilliant v Juve midweek, struggled v Bolton on Saturday. Great player tho""",Positive,Community_Discussion
TXT_07758,Them is fake fans lmfao. Real Frank ocean fans lowkwy ain't shit. Or that just may be me,Negative,Community_Discussion
TXT_07759,Don\u2019t be surprised if we end up waiting until November 16th to find out who the next POTUS is... #OhioProvisionalBallot,Negative,Community_Discussion
TXT_07760,@user Sounds like April may know the person that has taken her but just hope we DON'T have another Tia Sharp case on our hands!!,Negative,Community_Discussion
TXT_07761,"""\""""Hey\u002c you\u2019re missing Beauty and the Beast\u002c Vampire Diaries & Grey\u2019s Anatomy right now on TV. Saturday is Merlin\"""" - @user #sisterlife""",Negative,Community_Discussion
TXT_07762,someone go to Disneyland with me starting the 11th I love Halloween time,Positive,Community_Discussion
TXT_07763,Shaq Morris narrowed his list to Wichita State and Oral Roberts. He said he will likely make a final decision Monday. #shockers #mvc,Neutral,Community_Discussion
TXT_07764,Tom Brady: A Free Man: There are parades in the streets of New England! Historians are saying Thursday Septemb...,Neutral,Community_Discussion
TXT_07765,Samsung Galaxy S6 Edge Plus could be available on August 21:  Samsung is scheduled to announce the Galaxy Note...,Positive,Community_Discussion
TXT_07766,@user After watching John Cena's match m really disappointed with this 3rd class system of wwe in summer slam..just like bull shit,Negative,Technical_Issues
TXT_07767,"""Dont miss this tomorrow: Superstars Ink on w/ its 1st guess, the WWE &amp; US Champ, Seth Rollins",Positive,Community_Discussion
TXT_07768,Amazon Claims Prime Day As Big As Black Friday: Amazon Prime Day netted the e-commerce... via @user,Neutral,Community_Discussion
TXT_07769,Rumours that Chris Harris may join Chris Evans on Top Gear. They'll have to make extra wide doors for 2 such fantastically egotistical twats,Negative,Community_Discussion
TXT_07770,"""There's nothing like being sick on a Friday night, with a great book, listening to third eye blind, nirvana and radio head...""",Positive,Community_Discussion
TXT_07771,#NHL #CBA -- NHL source tells John Buccigross that the league will cancel Winter Classic and All-Star game next Monday if no CBA.,Neutral,Community_Discussion
TXT_07772,"@user @user If you're Chuck Norris, that may be enough. For the rest, at least concealed carry.""",Neutral,Community_Discussion
TXT_07773,"""But Miley, what IS good? I think Nicki needs an answer on her desk by tomorrow morning if you wanna keep ya scalp.""",Negative,Community_Discussion
TXT_07774,@user c'mon now that's unfair I'm sure it's just because his Mum forgot to put his shirt in the drier #griffithvotes,Negative,Community_Discussion
TXT_07775,Hopefully I work an early shift September 6th would love to go to watch the Jurassic park quote a long,Neutral,Community_Discussion
TXT_07776,One concern about Posterous is that it was bought by Twitter recently and so may no longer have same support/development as previously.,Negative,Community_Discussion
TXT_07777,@user I mean can you blame her? I'd hide behind Beyonce too if I knew a 10-hit combo may or may not came my way.,Positive,Community_Discussion
TXT_07778,I don't wanna see Ice cube son re do all ice cube parts.I saw Boyz in da hood 2.A remake of Friday.What's next.All about the Benjamin's 2?!,Negative,Community_Discussion
TXT_07779,"@user on Sunday in Milan it's Derby Day! I'm re-wearching that video about it, Sick. #Amala #forzaInter""",Positive,Community_Discussion
TXT_07780,Do you guys believe that Floyd Mayweather will retire on September 12th? Give me your input,Neutral,Community_Discussion
TXT_07781,We go to the 3rd tied at one thanks to Kris Bryant's solo homer,Positive,Community_Discussion
TXT_07782,Report: Russian hackers behind JPMorgan Chase attack - They may have struck about nine other financial inst...,Neutral,Account_Security
TXT_07783,so sorry I haven't been on today I've been busy but tomorrow in going to a Ed Sheeran concert ahh!!,Positive,Community_Discussion
TXT_07784,"""If real life was like Amazon, those of you who bought Kobe as the GOAT may also like Justin Bieber, Super skinny jeans and Vaseline""",Negative,Community_Discussion
TXT_07785,@user No idea sorry! Just kno pundits say Trump will prob. lose popularity later as he has little policy. Poss Jeb Bush may get Rep Nom?,Negative,Community_Discussion
TXT_07786,Can't wait to see the iPad Plus .... #Apple #AppleEvent #TimCook,Positive,Technical_Issues
TXT_07787,All right. Is Hodgson still thinking of coming to Loftus Road to watch the Liverpool game? Is he not afraid that Rodgers may embarrass him?,Negative,Community_Discussion
TXT_07788,might be going to the spurs match on saturday,Neutral,Community_Discussion
TXT_07789,@user what is going on young man! TEAMLTD misses seeing u on Monday's at The KEE for our 'casual' drinks. Catchup in Toronto soon,Positive,Community_Discussion
TXT_07790,National Hot Dog Day is Saturday #CapitalGMC #Saturday see you there.,Neutral,Community_Discussion
TXT_07791,@user I'm glad it's not my call! He looked amazing. So did Kershaw in the 6th of game 1.,Positive,Community_Discussion
TXT_07792,By George he's cute! New pictures of Prince George have been released to mark his 2nd birthday. #TenNews 5pm,Positive,Community_Discussion
TXT_07793,"""1st listen of #Compton. #2 is the worst opener for a Dre album. Like the Snoop, Eminem and Ice Cube tracks the most.Could be more westcoast.""",Negative,Community_Discussion
